PubmedArticleSet,PubmedArticle,MedlineCitation,PMID,DateRevised,Year,Month,Day,Article,Journal,ISSN,JournalIssue,PubDate,Title,ISOAbbreviation,ArticleTitle,ELocationID,Abstract,AbstractText,AuthorList,Author,LastName,ForeName,Initials,AffiliationInfo,Affiliation,Language,PublicationTypeList,PublicationType,ArticleDate,MedlineJournalInfo,Country,MedlineTA,NlmUniqueID,ISSNLinking,PubmedData,History,PubMedPubDate,Hour,Minute,PublicationStatus,ArticleIdList,ArticleId
,,,2366610,,1990,3,31,,,0025-7753,,,Medicina clinica,Med Clin (Barc),b'[HTLV-1 infection in a population with high risk behavior].',,,,,,Gimeno Belmonte,A,A,,,spa,,Letter,,,Spain,Med Clin (Barc),0376377,0025-7753,,,,0,0,ppublish,,2366610
,,,3605479,,1990,3,1,,,0090-0036,,,American journal of public health,Am J Public Health,b'A comparison of alcohol sales data with survey data on self-reported alcohol use in 21 states.',,,"b'We used data from 21 states that participated in the 1985 Behavioral Risk Factor Surveillance System to compare state-specific per capita self-reported alcohol consumption and the prevalence of three drinking behaviors with state-specific per capita sales. The correlation coefficient for per capita sales and per capita self-reported consumption for the 21 states was 0.81. Per capita sales were also significantly correlated with the prevalence of self-reported heavier drinking, binge drinking, and drinking and driving; the corresponding correlation coefficients were 0.74, 0.59, and 0.51. These findings suggest that states with higher per capita sales of alcohol also have higher rates of self-reported consumption and drinking patterns suggestive of high-risk behavior.'",,,Anda,R F,RF,,"Division of Nutrition, Centers for Disease Control, Atlanta, GA 30333.",eng,,Journal Article,,,United States,Am J Public Health,1254074,0090-0036,,,,0,0,ppublish,,PMC1404675
,,,2296975,,1990,2,1,,,0002-9262,,,American journal of epidemiology,Am. J. Epidemiol.,b'Risk factors for human immunodeficiency virus type 1 (HIV-1) infection in patients at a sexually transmitted disease clinic in New York City.',,,"b""Patients who attended a sexually transmitted disease clinic in New York City in 1987 were offered enrollment in a nonblinded study to estimate human immunodeficiency virus type 1 (HIV-1) seroprevalence in adults with multiple sexual partners and to determine risk factors associated with HIV-1 infection. In addition, a blinded serosurvey of a representative sample of patients was performed to obtain an unbiased estimate of seroprevalence in clinic attendees. The seroprevalence in the blinded serosurvey was 7.5% (26/348), while the seroprevalence of the 1,201 volunteers for the nonblinded study was 11.2%. For men in the nonblinded study, the risk behaviors most strongly associated with HIV-1 infection were intravenous drug use, sexual contact with another man, and sexual contact with a female intravenous drug user. For women, intravenous drug use and sexual contact with a man at risk for HIV-1 infection (an intravenous drug user or a bisexual) were most important. The seroprevalence among persons who denied all high-risk behavior was 1% (7/723). The results of this study, conducted in a city with one of the nation's highest reported cumulative incidences of acquired immunodeficiency syndrome, suggest that HIV-1 infection in clinic attendees was primarily limited to intravenous drug users, homosexual/bisexual men, and the sexual partners of these two groups.""",,,Jaffe,H W,HW,,"AIDS Research Unit, New York City Department of Health, NY 10013.",eng,,"Research Support, U.S. Gov't, P.H.S.",,,United States,Am J Epidemiol,7910653,0002-9262,,,,0,0,ppublish,,2296975
,,,12282758,,1990,1,1,,,,,,AIDS watch,AIDS Watch,b'The Caribbean--reflecting global contrasts.',,,"b'This paper addresses the dilemma facing the Caribbean in the establishment of policies that would lead to HIV prevention.  The Caribbean are a collection of numerous cultures, languages, politics, and economies.  It has a high number of AIDS cases relative to it\'s population size.  At the onset of the AIDS epidemic, a series of bad studies led to the conclusion that Haitians were a ""risk group"" for HIV infection, consequences of which are irreparable.  The AIDS epidemic has been characterized by attitudes of fear, and resentment of HIV infected persons.  For instance, AIDS victims are totally excluded from controversial AIDS related discussions.  Whereas in Trinidad and Tobago, widespread promotion of condoms is ongoing to control the spread of HIV infection.  Cuba on the other hand, has tested most of it\'s population for HIV infection, and those who are infected have been isolated into medically equipped buildings.  This approach, though effective, cannot be sustained by any other island in the Caribbean.  In fact, issues of routine hospital blood screening tend to be problematic given the very low seroprevalence rates relative to the resources needed for testing.  In all islands however, there is a drive to keep the blood supply free of HIV infection, and health workers well educated on AIDS related facts.  However, education is not enough; there needs to be a change in feelings and attitudes that facilitate high risk behavior.'",,,Klouda,T,T,,,eng,,Journal Article,,,England,AIDS Watch,8903697,,,,,0,0,ppublish,,12282758
,,,2393616,,1990,1,1,,,0899-9546,,,AIDS education and prevention : official publication of the International Society for AIDS Education,AIDS Educ Prev,b'Norwegian gay men: reasons for continued practice of unsafe sex.',,,"b""The aim of this study was to obtain information about the reasons for continued high-risk behavior, and about the emotional costs of protection. Sixty-four gay men (none of whom was knowingly HIV-positive) were interviewed. Seventeen of them had had unprotected anal intercourse with at least two different partners during the last year, without knowing their own or their partners' HIV-status. When compared to the safer ones, these 17 showed no less knowledge about transmission. But there were clear differences between the two groups regarding their social situation, the most important of these being the lack of social network and a supporting environment among most of the 17. Sexuality then becomes the main way to close contact with others, and this makes them dread changing, and makes them deny the anxiety they feel. Further, safer sex is often experienced as emotionally colder, as expressions of distrust, and as a reminder of death. To receive the semen is traditionally valued as a commitment to the partner. Sexual acts compose a language of love and affection, and the protective measures destroy this language.""",,,Prieur,A,A,,"Department of Sociology, University of Oslo, Norway.",eng,,"Research Support, Non-U.S. Gov't",,,United States,AIDS Educ Prev,9002873,0899-9546,,,,0,0,ppublish,,2393616
,,,2340817,,1990,1,1,,,0278-6133,,,"Health psychology : official journal of the Division of Health Psychology, American Psychological Association",Health Psychol,b'High-risk sexual behavior and knowledge of HIV antibody status in the San Francisco City Clinic Cohort.',,,"b""To evaluate the effectiveness of human immunodeficiency virus (HIV) testing and counseling among homosexual and bisexual men participating in the San Francisco City Clinic Cohort, compared behavioral data from 181 men who learned their HIV antibody status between 1985 and 1987 with data from 128 men who were tested but declined to receive their results. Overall, significant declines in risk indices for unprotected receptive and insertive anal intercourse occurred between 1983-1984 and 1986-1987, but these declines were independent of both knowledge of HIV status and actual serostatus. Those who chose to learn their HIV status were also no more likely to report depression or to learn their HIV status were also no more likely to report depression or anxiety subsequent to testing. Regression analyses showed no relationship between length of time since learning one's HIV status, mental health symptoms, and the persistence of high-risk behavior in 1986-1987. Although these results do not negate the value of HIV testing and counseling, they suggest that other motivating factors such as frequent access to risk-reduction information may provide sufficient impetus for behavioral change.""",,,Lifson,A R,AR,,"AIDS Program Center for Infectious Diseases, Centers for Disease Control, Atlanta, GA 30333.",eng,,Journal Article,,,United States,Health Psychol,8211523,0278-6133,,,,0,0,ppublish,,2340817
,,,2298688,,1990,1,1,,,0739-9332,,,Health care for women international,Health Care Women Int,b'AIDS and women: an international perspective.',,,"b""This article begins by casting AIDS as a diagnostic category that rests at the tip of the HIV iceberg and by briefly noting the primary modes of HIV transmission.  The next two sections review AIDS incidence in the US as of October 1988 and international AIDS incidence and concludes that the HIV infection rates among women are increasing nationally and internationally.  The paper continues with a look at 1) high-risk behavior, 2) high-risk groups, 3) high-risk physiological indicators, and 4) other factors that increase risk of infection.  The discussion of AIDS in women is introduced by reporting that at least 100,000 women in the US carried the AIDS virus as of 1988.  Consideration is then given to the three specific health conditions that should trigger assessment of a woman's HIV risk: respiratory infections, gynecological infections, and pregnancy.  Additional challenges facing women include 1) the legal and other implications for prostitutes who are HIV positive, 2) caring for the infected children of dying women, 3) socioeconomic burdens faced by women, 4) access to health care, 5) impediments to child bearing caused by HIV, 6) HIV-induced changes in families, 7) testing and counseling, 8) receiving adequate treatment, 9) consideration of women as vectors instead of victims, and 10) the disproportionate number of minority women affected.""",,,Fletcher,S H,SH,,,eng,,Journal Article,,,England,Health Care Women Int,8411543,0739-9332,,,,0,0,ppublish,,10.1080/07399339009515873
,,,2099157,,1990,1,1,,,0899-9546,,,AIDS education and prevention : official publication of the International Society for AIDS Education,AIDS Educ Prev,b'Effects of outreach intervention on risk reduction among intravenous drug users.',,,"b'Considerable voluntary risk reduction has occurred among IVDUs in New York City. The purpose of the AIDS Outreach Project was to improve upon the existing level of risk reduction by providing information and anonymous HIV testing to street-recruited IVDUs. Intake and follow-up interviews were conducted with 121 subjects (44% of 276 at intake), with a mean of 4.5 months between interviews. Significant risk reduction occurred in many drug and sexual risk behaviors, although not in bleach use, and more than half of the subjects continued to engage in high-risk sexual behavior. An analysis of differences in risk reduction between early and later intake groups indicated that external trends were not sufficient to account for observed risk reduction. Among subjects engaged in high-risk behavior at intake, those who injected less or were enrolled in drug abuse treatment were more likely to stop high-risk drug injecting. Subjects who (at intake) engaged in less frequent unprotected sex, or who had had sex with someone with AIDS, were more likely to stop high-risk sexual behavior. The majority of subjects at low risk at intake maintained low-risk behavior. Informational interventions appear to be most successful among those IVDUs already engaging in lower levels of risk behavior. More effective methods are needed for those whose level of risk behavior is greater. These might include peer pressure and distributing bleach (as opposed to only providing information about bleach).'",,,Des Jarlais,D C,DC,,"Narcotic and Drug Research Inc., New York, NY 10013.",eng,,"Research Support, U.S. Gov't, P.H.S.",,,United States,AIDS Educ Prev,9002873,0899-9546,,,,0,0,ppublish,,2099157
,,,2090977,,1990,1,1,,,0195-2269,,,New directions for child development,New Dir Child Dev,b'School-based primary prevention: what is an effective program?',,,"b""Our model makes us pessimistic about quick-fixes. Short-term, narrowly focused programs designed to increase children's knowledge or some limited aspect of their competence are unlikely to be effective in preventing AIDS. Our model suggests that what protects a child from AIDS is not knowledge or isolated social skills but rather the quality of bonds to school, family, and other socialization agents. Ultimately, the school-based route to prevention of AIDS will work only if schools are effective socialization agents: effective in meeting children's needs for autonomy, belonging, and competence, and thereby in helping children build the motivation and social competence they will need to avoid many kinds of high-risk behavior over many years.""",,,Schaps,E,E,,"Developmental Studies Center, San Ramon, California.",eng,,"Research Support, Non-U.S. Gov't",,,United States,New Dir Child Dev,8104414,0195-2269,,,,0,0,ppublish,,2090977
,,,2079707,,1990,1,1,,,0092-623X,,,Journal of sex & marital therapy,J Sex Marital Ther,b'Married men and same sex activity: a field study on HIV risk among men who do not identify as gay or bisexual.',,,"b'Interviews that took place at several sites where anonymous sex is practiced suggest that some married men engage in same sex activity without regard for the risk to HIV infection they impose upon themselves and their spouses. Much of the sexual activity is considered to be high risk by Centers for Disease Control standards, and the men who engaged in these behaviors were knowledgeable of those standards. A random sample of 94 individuals were interviewed from a possible population of 198 (47.9%). Of the men interviewed, 15% identified themselves as married or engaged to be married to a woman. Only 2 married men informed their female sex partner (regular partner) of their clandestine activity. By comparison, 29 of the gay or bisexual men had informed their partners of their unprotected and anonymous sex seeking. It is suggested that perhaps the focus on high risk groups instead of on high risk behavior has given a false sense of security to men who do not identify as gay or bisexual.'",,,Earl,W L,WL,,"Denver Public Health AIDS Prevention Program, CO 80203-0306.",eng,,Journal Article,,,England,J Sex Marital Ther,7502387,0092-623X,,,,0,0,ppublish,,10.1080/00926239008405461
,,,12282236,,1989,8,1,,,1013-0845,,,World Health Organization AIDS technical bulletin,WHO AIDS Tech Bull,b'1988 public awareness survey on AIDS and condoms in Uganda.',,,"b""A questionnaire was given to a cross-section of nearly equal numbers of sexually active male and female Ugandans in Kampala and in towns and villages.  A probable high-risk group, long-distance truck drivers, was also included.  204 people were interviewed.  The survey's purpose was to determine the degree of awareness of the magnitude of the acquired immunodeficiency syndrome (AIDS) problem, the modes of transmission, behavioral change, available AIDS control activities, and condom use.  An attempt was made to relate the degree of awareness AIDS to urban/rural residence, gender, knowledge of an AIDS victim, and previous assessment of risk behavior.  The majority perceived socioeconomic pressures as more of a problem than AIDS.  All respondents had heard about the disease.  Sources knowledge include the media and word-of-mouth.  Transmission of sexual intercourse was known to be the main mode of spread.  Behavioral change is known to control spread of AIDS.  Knowledge and use of condoms is rudimentary.  The preventive efficacy of the condom is uncertain; their availability is irregular.  Urban residence seems to be associated with more information about condoms and increased condom use.  Long-distance truck drivers admitted more risk behavior and condom use than the other respondents.  Concerns other than AIDS are perceived to be more urgent in Uganda.  Further research activities should look at socioeconomic and cultural factors that lead to high-risk behavior.  Uganda has 6772 AIDS cases reported as of May 31, 1989.  In 1986, Uganda set up a National AIDS control program which is well organized.""",,,Richardson,H,H,,,eng,,Journal Article,,,Switzerland,WHO AIDS Tech Bull,9110090,1013-0845,,,,0,0,ppublish,,12282236
,,,2769012,,1989,8,1,,,0024-6921,,,The Journal of the Louisiana State Medical Society : official organ of the Louisiana State Medical Society,J La State Med Soc,b'Teen Advocate Program: a unique assessment of case management.',,,"b'A case management study was conducted on the Family Counseling Services of East Baton Rouge Parish.  The aim of the study was to discover the effect of teen advocacy programs on teens in their own environment.  The study group consisted of 107 teen mothers, 18 children of teen mothers, and 90 adolescents seeking family planning counseling.  The teen advocacy program provides advice, structure and coordination.  The study was conducted by monitoring the case managers in the following activities:  client intake screening, assessment and service planning, referrals, advocacy, and support services.  A goal attainment scale was created to measure any outcome.  The results of the study are as follows:  each teen was referred to an average of 5-6 resources; 81 of the 107 teen mothers (66%) developed plan and accepted contracts with particular programs; 64 of the 90 (67%) teens attended contraceptive services; 35 of 51 (69%) teens on contraception continued to use it for the 1st 6 months; no pregnancies were documented among those using contraception to prevent 1st pregnancies.  The goal attainment score showed a 96% improvement among the teens counseled.  The study has shown that the use of teen advocacy programs is an effective way to help reduce high risk behavior.'",,,Stern,C,C,,,eng,,Journal Article,,,United States,J La State Med Soc,7505618,0024-6921,,,,0,0,ppublish,,2769012
,,,2735635,,1989,4,15,,,0003-4819,,,Annals of internal medicine,Ann. Intern. Med.,b'Performance characteristics of serologic tests for human immunodeficiency virus type 1 (HIV-1) antibody among Minnesota blood donors. Public health and clinical implications.',,,"b'In this low-risk population, the false-positive rate of serologic tests for HIV-1 antibody, using HIV-1 culture as the definitive standard for infection status, was extremely low and test specificity was extremely high.'",,,Osterholm,M T,MT,,Minnesota Department of Health.,eng,,"Research Support, U.S. Gov't, P.H.S.",,,United States,Ann Intern Med,0372351,0003-4819,,,,0,0,ppublish,,2648922
,,,2925974,,1989,2,1,,,0022-006X,,,Journal of consulting and clinical psychology,J Consult Clin Psychol,b'Behavioral intervention to reduce AIDS risk activities.',,,"b'Behavior change can curtail the spread of acquired immune deficiency syndrome (AIDS). In this study, 104 gay men with a history of frequent AIDS high-risk behavior completed self-report, self-monitoring, and behavioral measures related to AIDS risk. The sample was randomly divided into experimental and waiting-list control groups. The experimental intervention provided AIDS risk education, cognitive-behavioral self-management training, sexual assertion training, and attention to the development of steady and self-affirming social supports. Experimental group participants greatly reduced their frequency of high-risk sexual practices and increased behavioral skills for refusing sexual coercions, AIDS risk knowledge, and adoption of ""safer sex"" practices. Change was maintained at the 8-month follow-up.'",,,Brasfield,T L,TL,,,eng,,"Research Support, U.S. Gov't, P.H.S.",,,United States,J Consult Clin Psychol,0136553,0022-006X,,,,0,0,ppublish,,2925974
,,,2918462,,1989,1,1,,,0894-9255,,,Journal of acquired immune deficiency syndromes,J. Acquir. Immune Defic. Syndr.,"b'Seroconversion, sexual activity, and condom use among 2915 HIV seronegative men followed for up to 2 years.'",,,"b'A cohort of 2915 HIV-1-seronegative men from the four centers of the Multicenter AIDS Cohort Study (MACS) was followed at 6 month intervals for 24 months to identify men who developed antibodies to HIV-1. Two hundred thirty-two men (8%) seroconverted. The highest attack rate was among men who reported practicing both receptive and insertive anal-genital intercourse. The attack rate among men who reported practicing receptive but not insertive intercourse was 3.6 times higher than among men practicing insertive intercourse although those practicing insertive only reported 38% more different partners. Only two men seroconverted who reported not practicing analgenital intercourse in the 12 month prior to the first antibody-positive visit. Because men were followed every 6 months, one of these men could have been infected within 6 months of the actual development of HIV-1 antibodies. The seroconversion rate was significantly lower among men who reported using condoms with all their partners. The results of this study (a) reaffirm that receptive anal-genital intercourse is the major route of infection among homosexual men of HIV-1, (b) suggest that there is a low risk of HIV-1 infection to the insertive partner in anal-genital intercourse, (c) suggest that infection may rarely occur through sexual activities other than anal-genital intercourse, (d) provide evidence that condoms as currently used by men in the MACS provide significant but not complete protection against HIV-1 infection, and (e) suggest that the number of men in the homosexual community engaging in high-risk behavior is declining.'",,,Ginzburg,H M,HM,,"Multicenter AIDS Cohort Study, National Institute of Allergy and Infectious Diseases, Bethesda, Maryland.",eng,,"Research Support, U.S. Gov't, P.H.S.",,,United States,J Acquir Immune Defic Syndr,8812597,0894-9255,,,,0,0,ppublish,,2918462
,,,3228532,,1988,11,1,,,0749-3797,,,American journal of preventive medicine,Am J Prev Med,b'Adoption and maintenance of lifestyle modifications.',,,"b'The search for determinants of compliance and noncompliance with prescribed medical treatments has yielded mixed results. Sociodemographic variables do not account for much variance in behavior, while various situational and attitudinal variables, particularly the health belief model and self efficacy, are better predictors of compliance. Successful attempts to explain health promotive behavior will require expanded models of helping and coping that encompass but go beyond the traditional medical model. The application of one such expanded model seems useful in assisting motivated clients to avoid various addictive and indulgent behaviors and in helping them prevent relapses to former high-risk behavior patterns. Health professionals are urged to join in partnership with their clients, particularly in regard to high-risk behaviors, on the dual grounds that a therapeutic alliance is more likely to result in mutually desired change and that clients should be free to choose their own lifestyles.'",,,Rosenstock,I M,IM,,"Center for Health Behavior Studies, School of Applied Arts and Sciences, California State University, Long Beach 90840.",eng,,Journal Article,,,Netherlands,Am J Prev Med,8704773,0749-3797,,,,0,0,ppublish,,3228532
,,,3457266,,1988,11,1,,,0090-0036,,,American journal of public health,Am J Public Health,b'Screening prospective blood donors for AIDS risk factors: will sufficient donors be found?',,,"b'Using data from various sources--we estimate that 14 to 19 per cent of American males 17-75 have personal histories that place them at high risk of transmitting the HIV infection while an additional 2 per cent of adult females may be similarly affected. Because roughly one fourth of either group may already be unsuited to give blood, we estimate that 10-14 per cent of adult males, and 1 per cent of females would be specifically deferred from giving blood because of personal histories of high-risk behavior. Local adjustments in the assumptions underlying these estimates are needed to apply them to given communities.'",,,Linden,J V,JV,,"Department of Community Medicine and Health Care, School of Medicine, University of Connecticut Health Center, Farmington 06032.",eng,,Journal Article,,,United States,Am J Public Health,1254074,0090-0036,,,,0,0,ppublish,,PMC1350241
,,,3293212,,1988,7,22,,,0036-8075,,,"Science (New York, N.Y.)",Science,b'Development and testing of AIDS vaccines.',,,"b'Recent advances in delineating the molecular biology of human immunodeficiency virus type 1 (HIV-1) have led to innovative approaches to development of a vaccine for acquired immunodeficiency syndrome (AIDS). However, the lack of understanding of mechanisms of protective immunity against HIV-1, the magnitude of genetic variation of the virus, and the lack of effective animal models for HIV-1 infection and AIDS have impeded progress. The testing of AIDS vaccines also presents challenges. These include liability concerns over vaccine-related injuries; identification of suitable populations for phase 3 efficacy studies; balancing the ethical obligation to counsel research subjects to avoid high-risk behavior with the necessity to obtain vaccine efficacy data; and the effect of vaccine-induced seroconversion on the recruiting and welfare of trial volunteers. Several candidate AIDS vaccines are nevertheless currently under development, and some are undergoing phase 1 clinical trials. Rapid progress will depend on continued scientific advancement in conjunction with maximum use of resources, open information and reagent exchange, and a spirit of international collaboration.'",,,Hoth,D F,DF,,"Vaccine Research and Development Branch, AIDS Program, National Institute of Allergy and Infectious Diseases, Bethesda, MD 20892.",eng,,Review,,,United States,Science,0404511,0036-8075,,,,0,0,ppublish,,3293212
,,,2836879,,1988,5,1,,,0033-3549,,,"Public health reports (Washington, D.C. : 1974)",Public Health Rep,b'Current CDC efforts to prevent and control human immunodeficiency virus infection and AIDS in the United States through information and education.',,,"b'The human immunodeficiency virus (HIV) is estimated to have infected more than a million people in the United States and millions more in other countries. Even though there is no vaccine or effective treatment, HIV infection can be prevented through behavioral change. As the lead Public Health Service Agency for disease prevention, the Centers for Disease Control (CDC) has designed and implemented information and education activities with the ultimate goal of preventing HIV infection and AIDS in the United States. The target populations include the general public, school- and college-aged populations, persons infected or at increased risk of infection, minorities, and health workers. Because AIDS will be with us for a long time, CDC views educating the public as a long-term undertaking. The agency has initiated an intensive continuing national public information campaign, an informational brochure to be distributed to every U.S. household, a national AIDS information toll-free hotline, and a clearinghouse system that will maintain a comprehensive inventory of AIDS information resources and services. CDC also supports public information and education efforts by State and local health agencies. To reach school- and college-age youth, CDC, in consultation with governmental and national private sector organizations, developed guidelines for effective school health education to assist school health personnel in determining the scope and content of AIDS education. CDC also works with State and local education agencies to help carry out and evaluate educational efforts to prevent the spread of HIV among school- and college-age youth. The populations with the highest priority for AIDS information and education efforts are those who are at increased risk of acquiring or transmitting the AIDS virus because they use illicit intravenous drugs and share needles, engage in anal intercourse, have many sexual partners, practice prostitution, or engage in sex with those who practice these behaviors. Another high-priority population, because they can infect their offspring,is reproductive age women engaging in high-risk behavior and women infected with HIV who become pregnant. CDC programs targeted to these groups include community health education and risk reduction interventions, counseling and testing for HIV infection, AIDS community demonstration projects, perinatal AIDS prevention projects,and programs focused on preventing AIDS in minority populations. CDC is developing a variety of educational approaches for health workers in clinical settings because they are an important channel for providing accurate AIDS information, helping to assess risk, and counseling to actively reduce risk for the patient, sex partners of the patient, friends, and family members of the patient. CDC has conducted research and provided information and training on the use of HIV laboratory tests. CDC has also developed numerous scientific and technical guidelines and recommendations in consultation with practitioners, public health officials, and others and disseminated these through the Morbidity and Mortality Weekly Report. In addition,CDC has provided information about the risk of HIV transmission in the workplace and about methods of prevention. CDC will continue to evaluate these activities and support research in education and related interventions that may be necessary to prevent infection by the HIV virus. By providing educational support for behavior changes that decrease HIV transmission, we can contribute to AIDS prevention in the 1990s.'",,,Rosenberg,M L,ML,,"Centers for Disease Control (CDC), Atlanta, GA 30333.",eng,,Journal Article,,,United States,Public Health Rep,9716844,0033-3549,,,,0,0,ppublish,,PMC1478064
,,,3336411,,1988,1,28,,,0028-4793,,,The New England journal of medicine,N. Engl. J. Med.,b'Human immunodeficiency virus infection among patients attending clinics for sexually transmitted diseases.',,,"b'To assess the prevalence and associated risk factors for human immunodeficiency virus (HIV) infection in patients attending inner-city clinics for sexually transmitted diseases in Baltimore, we screened 4028 patients anonymously, of whom 209 (5.2 percent) were seropositive for HIV. HIV-seropositivity rates were higher among men (6.3 percent) than women (3.0 percent) (P less than 0.001) and among blacks (5.0 percent) than whites (1.2 percent) (P less than 0.02). Among men, but not women, HIV seroprevalence increased markedly and steadily up to the age of 40. In men, HIV seropositivity was independently associated with increased age, black race, a history of homosexual contact, and the use of parenteral drugs. In women, a history of parenteral drug use or of being a sexual partner of a bisexual man or parenteral drug user were independently predictive of HIV seropositivity. In men, HIV seropositivity was also associated with a history of syphilis or a reactive serologic test for syphilis, and in women, with a history of genital warts. Since these associations were independent of the type and number of reported sexual partners, they raise the possibility that sexually transmitted diseases that disrupt epithelial surfaces may be important in the transmissibility of HIV. In addition, on a self-administered questionnaire, one third of HIV-infected men and one half of infected women did not acknowledge previous high-risk behavior for HIV exposure. These data suggest that patients at clinics for sexually transmitted diseases represent a group at high risk for HIV infection, and that screening, counseling, and intensive education should be offered to all patients attending such clinics.'",,,Hook,E W,EW,,"Laboratory of Immunoregulation, National Institute of Allergy and Infectious Diseases, Bethesda, Md.",eng,,Journal Article,,,United States,N Engl J Med,0255562,0028-4793,,,,0,0,ppublish,,10.1056/NEJM198801283180401
,,,3147682,,1988,1,1,,,0269-9370,,,"AIDS (London, England)",AIDS,b'HIV and intravenous drug use.',,,"b'Topics concerning intravenous drug use and AIDS are reviewed.  Topics include seroprevalence of HIV among users worldwide, evidence that iv drug users will alter behavior to avoid AIDS, results of safer injections programs, no evidence for reduction in high-risk behavior regarding sexual transmission of AIDS by users, diversity in HIV prevalence among users, and clinical aspects of their disease.  Seroprevalence of HIV among drug users has remained at about 30% in the U.S. and parts of Europe, while lower in Asia and South America.  There is now evidence from several places in Europe and the U.S. that many iv drug users will change drug injecting behavior to avoid AIDS.  A conceptual model of new social norms needed to change behavior involves 3 stages:  knowing the dangers of AIDS, having the means to change behavior (treatment or clean syringes), and a mechanism to reinforce the new behavior (perceived efficacy or social approval).  There is no evidence that safer injection programs either keep users from going to treatment or increase numbers of users.  In contrast, there is no evidence for improved sexual risk-taking behaviors among users, a fact which argues for stronger efforts to prevent already infected users from spreading HIV.  The public, policy-markers, and researchers are unaware that seroprevalence of HIV varies with the type of drug injected (cocaine; heroin; amphetamine), and with socioeconomic status of the user (ethnic minority; majority).  The clinical presentation, infection rate, persistence of infection, and mortality rate among iv drug users differs from that of the general AIDS population.  Endocarditis, tuberculosis and bacterial pneumonias are 3 of the common findings in drug users.  Even ""non-AIDS"" deaths apparently due to immunosuppression are reported in drug users.  There may be undiscovered co-factors in HIV infection in this population.'",,,Friedman,S R,SR,,"New York State Division of Substance Abuse Services, New York 10013.",eng,,Review,,,England,AIDS,8710219,0269-9370,,,,0,0,ppublish,,3147682
,,,3147677,,1988,1,1,,,0269-9370,,,"AIDS (London, England)",AIDS,b'Behavioral factors in the spread of HIV infection.',,,"b'Evidence that behavioral factors affect the spread of HIV infection, both direct and by implication from high-risk behavior in general, and a model for further research and intervention are reviewed.  Measurement of prevalence of high-risk behaviors over time is essential to see whether risk is increasing or decreasing in populations.  There is good evidence that AIDS education programs have controlled HIV spread among homosexual and bisexual men in San Francisco, judging by both HIV seroprevalence and that of gonococcal proctitis.  These educational interventions virtually saturated the area.  Other populations have failed to respond to AIDS education, particularly teens, young adults, poor, non-white, less educated, and people from other areas.  39% of AIDS cases in the U.S. are from minority groups; 50% are Black and 24% are Hispanic.  Currently homosexual men living outside a gay community, those without social ties and bisexual men are still showing increasing HIV infections, while homosexual men in open, active communities have decreasing rates.  Other risk-behaviors associated with HIV infection include use of drugs, alcohol, tobacco, and having sex outside of ""relationships.""  Conditions correlated with safe behaviors included knowing of one\'s positive HIV status, possessing skills of safe sex, perceiving one\'s risk accurately, and having peer support.  Peer support is extremely influential, and includes general social support, peer expectations and support for behavior change, and capability to seek help when needed.  A detailed AIDS risk reduction model is proposed and described.'",,,Kegeles,S M,SM,,"Center for AIDS Prevention Studies, University of California, School of Medicine, San Francisco, CA 94143-0320.",eng,,Review,,,England,AIDS,8710219,0269-9370,,,,0,0,ppublish,,3147677
,,,3002536,,1987,12,1,,,0093-0415,,,The Western journal of medicine,West. J. Med.,b'Towards a national AIDS-control program in Uganda.',,,"b'A national AIDS-control program was developed in Uganda to deal with a potentially serious epidemic of the acquired immunodeficiency syndrome (AIDS). A cumulative total of 1,138 cases of AIDS has been reported in Uganda between 1983-since AIDS was introduced into the country-and March 1987. More than 80% of the victims are sexually active persons whereas less than 10% are infants and children younger than 5 years. Virtually no cases or seropositivity is reported in persons between the ages of 5 and 14 years or after the age of 60 years. Most transmission has been through the heterosexual route, and, unlike in the United States, the male-female ratio is 1:1. Heterosexual high-risk behavior is cited as an important mode of transmission. A survey of household contacts showed that despite the closeness, only the sexual partners were seropositive.A five-year plan of action has been developed, and health education is the main thrust. It also includes blood screening, improved sterile procedures, improved surveillance and notification, research and terminal patient care. The plan stresses integration based on primary health care. There are unresolved moral issues of whether or not to tell the truth to an AIDS victim or any healthy seropositive person in developing countries, especially unstable persons. The best approach is to sensitize everyone so that they become guardians of their lives because sexual behavior is an issue of individual responsibility.'",,,Okware,S I,SI,,,eng,,Journal Article,,,United States,West J Med,0410504,0093-0415,,,,0,0,ppublish,,PMC1025994
