PubmedArticleSet,PubmedArticle,MedlineCitation,PMID,DateRevised,Year,Month,Day,Article,Journal,ISSN,JournalIssue,PubDate,Title,ISOAbbreviation,ArticleTitle,ELocationID,Abstract,AbstractText,AuthorList,Author,LastName,ForeName,Initials,AffiliationInfo,Affiliation,Language,PublicationTypeList,PublicationType,ArticleDate,MedlineJournalInfo,Country,MedlineTA,NlmUniqueID,ISSNLinking,PubmedData,History,PubMedPubDate,Hour,Minute,PublicationStatus,ArticleIdList,ArticleId
,,,17195728,,2012,1,1,,,1929-073X,,,Interactive journal of medical research,Interact J Med Res,b'Development of the bullying and health experiences scale.',10.2196/ijmr.1835,,"b'The high Cronbach alpha values indicate that the 8 impact scales provide reliable scores. In addition, comparisons between the groups indicate that the 8 scales provide accurate scores, with more negative outcomes reported by children involved in bullying compared to those who are not involved in bullying. This evidence of reliability and validity indicates that these scales are useful for research and clinical purposes to measure the multidimensional experiences of children who bully and are bullied.'",,,Shariff,Shaheen,S,,"University of Calgary, Department of Community Health Sciences, Calgary, AB, Canada. tnaberan@ucalgary.ca.",eng,,Journal Article,,,Canada,Interact J Med Res,101598421,1929-073X,,,,0,1,epublish,,PMC3626124
,,,15358929,,2012,4,18,,,1537-744X,,,TheScientificWorldJournal,ScientificWorldJournal,"b'Bystander position taking in school bullying: the role of positive identity, self-efficacy, and self-determination.'",10.1100/2011/531474,,"b'School bullying has become an explicit, burgeoning problem challenging the healthy development of children and adolescents in Hong Kong. Many bullying prevention and intervention programs focus on victims and bullies, with bystanders treated as either nonexistent or irrelevant. This paper asserts that bystanders actually play pivotal roles in deciding whether the bullying process and dynamics are benign or adversarial. Bystanders\' own abilities and characteristics often influence how they respond to victims and bullies. ""P.A.T.H.S. to Adulthood: A Jockey Club Youth Enhancement Scheme"" (P.A.T.H.S. = Positive Adolescent Training through Holistic Social Programmes) is an evidence-based positive youth development program which shows that primary intervention programs have constructive impacts on junior secondary school students\' beliefs and behavior. This paper asserts that intrapsychic qualities, namely identity, self-efficacy, and self-determination, greatly influence how bystanders react in school bullying situations. The paper also explains how classroom-based educational programs based on the P.A.T.H.S. model have been designed to help junior secondary school students strengthen these characteristics, so that they can be constructive bystanders when they encounter school bullying.'",,,Law,Bella C M,BC,,"Department of Social Work and Social Administration, Faculty of Social Sciences, The University of Hong Kong, Pokfulam, Hong Kong. sandratsang@hku.hk",eng,,"Research Support, Non-U.S. Gov't",,,United States,ScientificWorldJournal,101131163,1537-744X,,,,6,0,ppublish,,PMC3236387
,,,14631878,,2012,4,18,,,1537-744X,,,TheScientificWorldJournal,ScientificWorldJournal,b'Combating school bullying through developmental guidance for positive youth development and promoting harmonious school culture.',10.1100/2011/705824,,"b'Bullying and violence, which can bring detrimental effects, are situations which young people have to face in their process of development. Though school bullying has been a spreading and explicit problem in Hong Kong schools, most of the programs or guidelines dealing with the problem lack citywide, recognized initiatives and the effectiveness of these programs is unknown due to the lack of evaluation. The present paper discusses preventing school bullying from a developmental guidance perspective, using the positive youth development paradigm and promoting the values of harmony and forgiveness at the whole-school level to cultivate a harmonious school culture as a way of combating school bullying.'",,,Law,Bella C M,BC,,"Division of Learning Development and Diversity, Faculty of Education, The University of Hong Kong, Hong Kong. eadaoin@hkucc.hku.hk",eng,,"Research Support, Non-U.S. Gov't",,,United States,ScientificWorldJournal,101131163,1537-744X,,,,6,0,ppublish,,PMC3236379
,,,15159091,,2012,4,26,,,1541-0048,,,American journal of public health,Am J Public Health,"b'Cyberbullying, school bullying, and psychological distress: a regional census of high school students.'",10.2105/AJPH.2011.300308,,b'Our findings confirm the need for prevention efforts that address both forms of bullying and their relation to school performance and mental health.',,,Coulter,Robert W S,RW,,"Health and Human Development Division, Education Development Center, Newton Waltham, MA 02453, USA. skschneider@edc.org",eng,,"Research Support, Non-U.S. Gov't",,,United States,Am J Public Health,1254074,0090-0036,,,,6,0,ppublish,,PMC3490574
,,,22049658,,2011,12,13,,,0033-2941,,,Psychological reports,Psychol Rep,b'Higher rates of victimization to physical abuse by adults found among victims of school bullying.',,,"b'Retrospective reports of exposure to physical abuse by an adult during childhood was assessed in 874 adolescents (426 boys, 448 girls; M age = 11.5 yr., SD = 0.8) who also reported whether they had been victimized by school bullying. Having been hit by an adult was significantly more common among victims of school bullying (39.5%) than among adolescents not victimized by school bullying (16.8%). No sex difference was found. The finding raises questions about whether victimization by physical abuse puts a child at greater risk for developing a ""victim personality"".'",,,Berg,Petra,P,,"Abo Akademi University, Vasa, Finland. kaj.bjorkqvist@abo.fi",eng,,Journal Article,,,United States,Psychol Rep,0376475,0033-2941,,,,0,0,ppublish,,10.2466/02.07.11.16.PR0.109.4.167-168
,,,21969399,,2011,12,13,,,1538-3628,,,Archives of pediatrics & adolescent medicine,Arch Pediatr Adolesc Med,b'Advice for patients. School bullying.',10.1001/archpediatrics.2011.166,,,,,Moreno,Megan A,MA,,,eng,,Patient Education Handout,,,United States,Arch Pediatr Adolesc Med,9422751,1072-4710,,,,0,0,ppublish,,10.1001/archpediatrics.2011.166
,,,21879186,,2012,6,5,,,0717-6163,,,Revista medica de Chile,Rev Med Chil,b'[A self administered survey to assess bullying in schools].',/S0034-98872011000400009,,"b'The MIAP can recognize four basic factors that facilitate the analysis and understanding of bullying, with good levels of reliability and validity. The remaining questions also deliver valuable information.'",,,Ascanio,Lorena,L,,"Centro de Estudios Evolutivos e Intervención en el Niño, Facultad de Psicología, Universidad del Desarrollo, Chile. flecannelier@udd.cl",spa,,Validation Studies,,,Chile,Rev Med Chil,0404312,0034-9887,,,,6,0,ppublish,,/S0034-98872011000400009
,,,10638065,,2012,2,10,,,1943-278X,,,Suicide & life-threatening behavior,Suicide Life Threat Behav,b'High school bullying as a risk for later depression and suicidality.',10.1111/j.1943-278X.2011.00046.x,,"b'This is the first study to examine whether high school students experiencing frequent bullying behaviors are at risk for later depression and suicidality. A total of 236 students who reported frequent bullying behavior without depression or suicidality during a suicide screening were interviewed 4years later to reassess depression, suicidal ideation, attempts, substance problems, and functional impairment and were compared to at-risk youth identified during the screen, including 96 youth who also experienced bullying behavior. Youth who only reported frequent bullying behaviors (as bullies, victims, or both) did not develop later depression or suicidality and continued to have fewer psychiatric problems than students identified as at-risk for suicide. Students who experienced bullying behaviors and depression or suicidality were more impaired 4years later than those who had only reported depression or suicidality. Thus, assessment of bullying behaviors in screening protocols is recommended.'",,,Gould,Madelyn S,MS,,"School of Psychology, Interdisciplinary Center (IDC) Herzliya, Israel.",eng,,"Research Support, U.S. Gov't, P.H.S.",,,England,Suicide Life Threat Behav,7608054,0363-0234,,,,6,0,ppublish,,NIHMS302806
,,,21683912,,2011,12,13,,,1558-0490,,,Child and adolescent psychiatric clinics of North America,Child Adolesc Psychiatr Clin N Am,"b'Cornered: an approach to school bullying and cyberbullying, and forensic implications.'",10.1016/j.chc.2011.03.004,,"b'Bullying is an abuse of power and control that can cause significant harm to individuals. School systems have the difficult task of trying to police this behavior to maintain a safe learning environment for their students. Although there may be an identified bully, the ramifications of the behavior affect the system as a whole. Bullies, targeted victims, and bystanders play an integral role in ameliorating this problem. A change of culture within the school system is often the best, yet often the most difficult, intervention. In addition, cyberbullying has become a powerful avenue for bullying, resulting in significant morbidity within schools.'",,,Brunt,Colby C,CC,,"Department of Psychiatry, Massachusetts General Hospital, Harvard Medical School, Boston, USA. jbostic@partners.org",eng,,Journal Article,,,United States,Child Adolesc Psychiatr Clin N Am,9313451,1056-4993,,,,0,0,ppublish,,10.1016/j.chc.2011.03.004
,,,16882768,,2011,12,13,,,1538-3628,,,Archives of pediatrics & adolescent medicine,Arch Pediatr Adolesc Med,b'School bullying perpetration and other childhood risk factors as predictors of adult intimate partner violence perpetration.',10.1001/archpediatrics.2011.91,,"b""The present study indicates that bullying peers in school as a child, especially frequent bullying perpetration, is associated with increased risk for men's perpetration of IPV as an adult. The effect remains strong after controlling for common prior risk factors for both bullying and IPV perpetration. Future research is needed to discern the mechanisms and underlying root causes of abusive behavior, such as power and control, as a means to prevent violence perpetration across settings and life stages.""",,,Silverman,Jay G,JG,,"Department of Society, Human Development, and Health, Harvard School of Public Health, 677 Huntington Ave., Boston, MA 02115, USA. kfalb@hsph.harvard.edu",eng,,Journal Article,,,United States,Arch Pediatr Adolesc Med,9422751,1072-4710,,,,0,0,ppublish,,NIHMS590501
,,,21370293,,2011,7,9,,,1471-2857,,,Criminal behaviour and mental health : CBMH,Crim Behav Ment Health,b'The predictive efficiency of school bullying versus later offending: a systematic/meta-analytic review of longitudinal studies.',10.1002/cbm.808,,"b'School bullying is a strong and specific risk factor for later offending. Effective anti-bullying programmes should be promoted, and could be viewed as a form of early crime prevention. Such programmes would have a high benefit : cost ratio.'",,,Loeber,Rolf,R,,"Institute of Criminology, Cambridge University, Cambridge, UK. mt394@cam.ac.uk",eng,,Review,,,England,Crim Behav Ment Health,9309668,0957-9664,,,,6,0,ppublish,,10.1002/cbm.808
,,,21370292,,2011,7,9,,,1471-2857,,,Criminal behaviour and mental health : CBMH,Crim Behav Ment Health,b'School bullying and later criminal offending.',10.1002/cbm.807,,,,,Lösel,Friedrich,F,,,eng,,Editorial,,,England,Crim Behav Ment Health,9309668,0957-9664,,,,6,0,ppublish,,10.1002/cbm.807
,,,21291444,,2011,6,4,,,1467-8624,,,Child development,Child Dev,b'A large-scale evaluation of the KiVa antibullying program: grades 4-6.',10.1111/j.1467-8624.2010.01557.x,,"b'This study demonstrates the effectiveness of the KiVa antibullying program using a large sample of 8,237 youth from Grades 4-6 (10-12 years). Altogether, 78 schools were randomly assigned to intervention (39 schools, 4,207 students) and control conditions (39 schools, 4,030 students). Multilevel regression analyses revealed that after 9 months of implementation, the intervention had consistent beneficial effects on 7 of the 11 dependent variables, including self- and peer-reported victimization and self-reported bullying. The results indicate that the KiVa program is effective in reducing school bullying and victimization in Grades 4-6. Despite some evidence against school-based interventions, the results suggest that well-conceived school-based programs can reduce victimization.'",,,Salmivalli,Christina,C,,"Department of Psychology, University of Turku, Turun yliopisto, Finland. ankarna@utu.fi",eng,,"Research Support, Non-U.S. Gov't",,,United States,Child Dev,0372725,0009-3920,,,,6,0,ppublish,,10.1111/j.1467-8624.2010.01557.x
,,,21274851,,2011,5,26,,,1098-2337,,,Aggressive behavior,Aggress Behav,b'Moral disengagement in self-reported and peer-nominated school bullying.',10.1002/ab.20378,,"b""This study examined the relation between moral disengagement and different self-reported and peer-nominated positions in school bullying. The aims of this study were to (1) investigate moral disengagement among children for whom self-reported and peer-nominated bully status diverged and (2) compare levels of disengagement among self-reported and peer-nominated pure bullies, pure victims, bully-victims, and children not involved in bullying. A sample of 739 Danish sixth grade and seventh grade children (mean age 12.6) was included in the study. Moral disengagement was measured using a Danish version of the Moral Disengagement Scale and bullying was measured using both self-reports and peer nominations. Results revealed that both self-reported and peer-nominated bullying were related to moral disengagement, and that both pure bullies and bully-victims displayed higher moral disengagement than outsiders. Discrepancies between self-reported and peer-nominated bullying involvement indicates that a person's social reputation has a stronger association with moral disengagement than so far expected. Implications are discussed, highlighting the importance of further research and theory development.""",,,Obermann,Marie-Louise,ML,,"Department of Psychology, Aarhus University, Aarhus C, Denmark. mariloui@psy.au.dk",eng,,Journal Article,,,United States,Aggress Behav,7502265,0096-140X,,,,6,0,ppublish,,10.1002/ab.20378
,,,21223278,,2011,5,6,,,1746-1561,,,The Journal of school health,J Sch Health,b'Low-level violence in schools: is there an association between school safety measures and peer victimization?',10.1111/j.1746-1561.2010.00567.x,,b'Results indicated that school safety measures overall were not associated with decreased reports of low-level violent behaviors related to bullying. More research is needed to further explore what best promotes comprehensive safety in schools.',,,Bossarte,Robert,R,,"Department of Community Medicine, West Virginia University, P.O. Box 9190, Morgantown, WV 26506, USA. jblosnich@hsc.wvu.edu",eng,,Journal Article,,,United States,J Sch Health,0376370,0022-4391,,,,6,0,ppublish,,10.1111/j.1746-1561.2010.00567.x
,,,21199484,,2012,2,1,,,0007-0998,,,The British journal of educational psychology,Br J Educ Psychol,b'Prevention of school bullying: the important role of autonomy-supportive teaching and internalization of pro-social values.',10.1348/2044-8279.002003,,"b"" The findings suggest that school policy aimed at bullying reduction should go beyond external control that involves external rewards and sanctions and should help teachers acquire autonomy-supportive practices focusing on students' meaningful internalization.""",,,Bibi,Uri,U,,"Ben-Gurion University of the Negev, Israel Sapir College, Israel. roth@bgu.ac.il",eng,,Journal Article,,,England,Br J Educ Psychol,0370636,0007-0998,,,,6,0,ppublish,,10.1348/2044-8279.002003
,,,21168202,,2011,11,5,,,1095-9254,,,Journal of adolescence,J Adolesc,b'Negative school perceptions and involvement in school bullying: a universal relationship across 40 countries.',10.1016/j.adolescence.2010.09.008,,"b'Cross-national analyses explore the consistency of the relationship between negative school experiences and involvement in bullying across 40 European and North American countries, using the 2006 (40 countries n = 197,502) and 2002 (12 countries, n = 57,007) WHO-HBSC surveys. Measures include two Cumulative Negative School Perception (CNSP) scales, one based on 6 mandatory items (2006) and another including an additional 11 items (2002). Outcome measures included bullying perpetration, victimization and involvement as both bully and victim. Logistic regression analyses suggested that children with only 2-3 negative school perceptions, experience twice the relative odds of being involved in bullying as compared with children with no negative school perceptions. Odds Ratios (p < 0.001) increase in a graded fashion according to the CNSP, from about 2.2 to over 8.0. Similar consistent effects are found across gender and almost all countries. Further research should focus on the mechanisms and social context of these relationships.'",,,Valverde,Pilar Ramos,PR,,"The International Research Program on Adolescent Well-Being and Health, School of Education, Bar Ilan University, Ramat Gan, Israel.",eng,,Journal Article,,,England,J Adolesc,7808986,0140-1971,,,,6,0,ppublish,,10.1016/j.adolescence.2010.09.008
,,,21146376,,2011,6,17,,,1769-664X,,,Archives de pediatrie : organe officiel de la Societe francaise de pediatrie,Arch Pediatr,b'[Dangerous games in schoolchildren].',10.1016/j.arcped.2010.10.015,,"b'Dangerous games inside or outside school are a serious social phenomenon, but unfortunately underrecognized. Aggressive games are a part of school bullying, which is in expansion. Choking games are very dangerous, with many deaths or serious neurologic complications. Pediatricians should be knowledgeable about risky behaviors encountered by their patients, and provide guidance about its dangers.'",,,Le Heuzey,M-F,MF,,"Service de psychopathologie de l'enfant et l'adolescent, hôpital Robert-Debré, AP-HP, 48, boulevard Sérurier, 75935 Paris cedex 19, France. marie-france.leheuzey@rdb.aphp.fr",fre,,Journal Article,,,France,Arch Pediatr,9421356,0929-693X,,,,6,0,ppublish,,10.1016/j.arcped.2010.10.015
,,,21121475,,2011,1,11,,,0261-510X,,,The British journal of developmental psychology,Br J Dev Psychol,b'Bullying among siblings: the role of personality and relational variables.',,,"b'This study aimed to investigate: (1) the influence of gender, sibling age, and sibling gender on sibling bullying and victimization; (2) the links between personality characteristics, quality of the sibling relationship, and sibling bullying/victimization; (3) the association between sibling and school bullying/victimization, and the direct and indirect associations between personality variables and school bullying/victimization. The sample comprised 195 children (98 boys and 97 girls, aged 10-12 years). Instruments included: a self-report questionnaire for bullying and victimization, the Big Five Questionnaire for Children and the Sibling Inventory of Behaviour. Results highlighted that the presence of an older brother is a risk factor for the emergence of sibling victimization. For both boys and girls, high levels of conflict in the dyad and low levels of empathy were significantly related to sibling bullying and sibling victimization. For males, energy was associated with sibling bullying and indirectly to school bullying; friendliness and high emotional instability were directly associated with school bullying. School victimization was directly associated with emotional instability for both males and females. Finally, both sibling bullying and sibling victimization were associated with bullying and victimization at school. The discussion highlights the role of a multi-contextual approach to understand and prevent bullying.'",,,Nocentini,Annalaura,A,,"Department of Psychology, University of Florence, Italy. menesini@psico.unifi.it",eng,,Journal Article,,,England,Br J Dev Psychol,8308022,0261-510X,,,,6,0,ppublish,,21121475
,,,20921863,,2010,10,23,,,1539-736X,,,The Journal of nervous and mental disease,J. Nerv. Ment. Dis.,b'Is a history of school bullying victimization associated with adult suicidal ideation?: a South Australian population-based observational study.',10.1097/NMD.0b013e3181f4aece,,"b'The objective of this research was to determine whether a history of school bullying victimization is associated with suicidal ideation in adult life. A random and representative sample of 2907 South Australian adults was surveyed in Autumn, 2008. Respondents were asked ""When you were at school, did you experience traumatic bullying by peers that was particularly severe, for example, being frequently targeted or routinely harassed in any way by \'bullies\'?"" Depression was determined by the mood module of the PRIME-MD which includes a suicidal ideation question; ""In the last 2 weeks, have you had thoughts that you would be better off dead or hurting yourself in some way?"" The overall prevalence of suicidal ideation in postschool age respondents was 3.4% (95% confidence interval: 2.8%-4.2%) in 2008. Bullying by peers was recalled by 18.7% (17.2%-20.3%). Respondents with a history of being bullied were approximately 3 times (odds ratio: 3.2) more likely to report suicidal ideation compared with those who did not. The association between being bullied and suicidal ideation remained after controlling for both depression and sociodemographic variables (odds ratio: 2.1). The results from the present research suggest that there is a strong association between a history of childhood bullying victimization and current suicidal ideation that persists across all ages. Bullying prevention programs in schools could hold the potential for longer lasting benefits in this important area of public health.'",,,Goldney,Robert D,RD,,"Discipline of General Practice, Flinders University of South Australia, Adelaide, Australia. leigh.roeger@flinders.edu.au",eng,,"Research Support, Non-U.S. Gov't",,,United States,J Nerv Ment Dis,0375402,0022-3018,,,,6,0,ppublish,,00005053-201010000-00005
,,,22227236,,2010,11,16,,,1873-5347,,,Social science & medicine (1982),Soc Sci Med,"b'Bullying victimisation, self harm and associated factors in Irish adolescent boys.'",10.1016/j.socscimed.2010.06.034,,"b'School bullying victimisation is associated with poor mental health and self harm. However, little is known about the lifestyle factors and negative life events associated with victimisation, or the factors associated with self harm among boys who experience bullying. The objectives of the study were to examine the prevalence of bullying in Irish adolescent boys, the association between bullying and a broad range of risk factors among boys, and factors associated with self harm among bullied boys and their non-bullied peers. Analyses were based on the data of the Irish centre of the Child and Adolescent Self Harm in Europe (CASE) study (boys n=1870). Information was obtained on demographic factors, school bullying, deliberate self harm and psychological and lifestyle factors including negative life events. In total 363 boys (19.4%) reported having been a victim of school bullying at some point in their lives. The odds ratio of lifetime self harm was four times higher for boys who had been bullied than those without this experience. The factors that remained in the multivariate logistic regression model for lifetime history of bullying victimisation among boys were serious physical abuse and self esteem. Factors associated with self harm among bullied boys included psychological factors, problems with schoolwork, worries about sexual orientation and physical abuse, while family support was protective against self harm. Our findings highlight the mental health problems associated with victimisation, underlining the importance of anti-bullying policies in schools. Factors associated with self harm among boys who have been bullied should be taken into account in the identification of boys at risk of self harm.'",,,Arensman,Ella,E,,"National Suicide Research Foundation, 1 Perrott Avenue, College Road, Cork, Ireland. Electronic address: ella.nsrf@iol.ie.",eng,,"Research Support, Non-U.S. Gov't",,,England,Soc Sci Med,8303205,0277-9536,,,,6,0,ppublish,,10.1016/j.socscimed.2010.06.034
,,,20639403,,2012,4,6,,,1552-6933,,,International journal of offender therapy and comparative criminology,Int J Offender Ther Comp Criminol,b'Program effectiveness of a Restorative Whole-school Approach for tackling school bullying in Hong Kong.',10.1177/0306624X10374638,,"b""With bullying in schools high on policy makers' agendas, researchers are looking for effective strategies to tackle its disruptive effects. The present study sets out to address this issue. First, the prevalence of bullying is examined in Hong Kong High Schools, and second, the effectiveness of a Restorative Whole-school Approach (RWsA) in reducing bullying is examined in a quasi-experimental design. The RWsA emphasizes the setting up of restorative goals, clear instructions, team building, and good relationships among students, parents, and teachers. Over the course of 2 years, and across four schools, the effectiveness of this program was observed by comparing an intervention group with a partial intervention group (which did not receive the full treatment) and a control group (which received no treatment whatsoever). The group that received the RWsA treatment exhibited a significant reduction of bullying, higher empathic attitudes, and higher self-esteem in comparison to the partial intervention and the control group.""",,,Ma,Stephen K,SK,,"City University of Hong Kong, Kowloon, China. dennis.wong@cityu.edu.hk",eng,,"Research Support, Non-U.S. Gov't",,,United States,Int J Offender Ther Comp Criminol,0333601,0306-624X,,,,6,0,ppublish,,10.1177/0306624X10374638
,,,20491427,,2010,6,17,,,0032-7034,,,Praxis der Kinderpsychologie und Kinderpsychiatrie,Prax Kinderpsychol Kinderpsychiatr,b'[Tuitional-based promotion of social competencies and prevention of bullying in adolescence--the fairplayer.manual: results of a pilot evaluation study].',,,"b""The fairplayer.manual (Scheithauer u. Bull, 2008), a manualized, tuitional-based preventive intervention programme to facilitate social competence and prevent school bullying consists of at least 15 to 17 consecutive, ninety-minute-lessons using cognitive-behavioural methods (e. g. role plays, model-learning, social reinforcement, behaviour-feedback) and moral dilemma discussions amongst others. We present results from a pilot evaluation study with 138 students (between 13 and 21 years of age, from comprehensive and vocational school) and their teachers. Students and teachers were administered structured questionnaires considering e. g. the occurrence of bullying, prosocial behavior and student's empathy as well as legitimation of violence. For 113 students we obtained data for the two measurement points (pre-post). Due to a high attrition rate information of an initially recruited control group could not be considered. Results indicated partially impressive positive changes concerning the total number of bullies and victims as well as prosocial behavior. Results concerning legitimation of violence and empathy differed for classes according to treatment integrity.""",,,Bull,Heike Dele,HD,,"Fachbereich Erziehungswissenschaft und Psychologie, Wissenschaftsbereich Psychologie, Arbeitsbereich Entwicklungswissenschaft und Angewandte Entwicklungspsychologie, Freie Universität Berlin. hscheit@zedat.fu-berlin.de",ger,,Journal Article,,,Germany,Prax Kinderpsychol Kinderpsychiatr,0404246,0032-7034,,,,6,0,ppublish,,10.13109/prkk.2010.59.4.266
,,,20384972,,2011,6,1,,,1471-6712,,,Scandinavian journal of caring sciences,Scand J Caring Sci,b'Witnessing and experiencing domestic violence: a descriptive study of adolescents.',10.1111/j.1471-6712.2010.00792.x,,"b'The findings stress the relevance of corporal punishment and witnessing domestic violence as a risk factor for more severe domestic violence and sexual abuse. Different types of domestic violence have a major effect on adolescent well-being and risk behaviours. To break the negative cycle, nurses and other professionals working with adolescents in different settings should pay attention to all forms of violence, including the milder ones.'",,,Paavilainen,Eija,E,,"Department of Nursing Science, University of Tampere, Finland. sari.j.lepisto@uta.fi",eng,,Journal Article,,,Sweden,Scand J Caring Sci,8804206,0283-9318,,,,6,0,ppublish,,10.1111/j.1471-6712.2010.00792.x
,,,20085553,,2010,7,3,,,1651-2227,,,"Acta paediatrica (Oslo, Norway : 1992)",Acta Paediatr.,b'Health-related quality of life and bullying in adolescence.',10.1111/j.1651-2227.2009.01664.x,,"b""Peers have a pronounced influence on the adolescents' life, which can be seen in the association between experiences of bullying and its association with HRQL. Being bullied is associated with significantly poorer ratings of HRQL for adolescents in nearly every aspect of day-to-day functioning and quality of life.""",,,Bjarnelind,S,S,,"Department of Psychology, University of Gothenburg, Gothenburg, Sweden. ann.frisen@psy.gu.se",eng,,"Research Support, Non-U.S. Gov't",,,Norway,Acta Paediatr,9205968,0803-5253,,,,6,0,ppublish,,10.1111/j.1651-2227.2009.01664.x
,,,20001416,,2010,2,20,,,1440-1614,,,The Australian and New Zealand journal of psychiatry,Aust N Z J Psychiatry,b'Does school bullying affect adult health? Population survey of health-related quality of life and past victimization.',10.3109/00048670903270399,,b'Adults commonly reported experiencing bullying while at school and these reports were associated with lower health-related quality of life in adulthood. School bullying needs further investigation as a preventable cause of mental health problems across the lifespan.',,,Reinfeld-Kirkman,Nova,N,,"Flinders University of South Australia, and Southern Child and Adolescent Mental Health Service, Flinders Medical Centre, Bedford Park, Adelaide, SA 5042, Australia. stephen.allison@flinders.edu.au",eng,,"Research Support, Non-U.S. Gov't",,,England,Aust N Z J Psychiatry,0111052,0004-8674,,,,6,0,ppublish,,10.3109/00048670903270399
,,,19994483,,2010,1,16,,,0261-510X,,,The British journal of developmental psychology,Br J Dev Psychol,"b""Birds of a feather bully together: group processes and children's responses to bullying.""",,,"b""Recent research has shown that a group-level analysis can inform our understanding of school bullying. The present research drew on social identity theory and intergroup emotion theory. Nine- to eleven-year olds were randomly assigned to the same group as story characters who were described as engaging in bullying, as being bullied, or as neither engaging in bullying nor being bullied. Participants read a story in which a bully, supported by his or her group, was described as acting unkindly towards a child in a different group. Gender of protagonists and the bully's group norm (to be kind or unkind to other children) were varied. Identification affected responses to the bullying incident, such that those who identified more highly with each group favoured this group. Moreover, children's group membership predicted the group-based emotions they reported, together with the associated action tendencies. Implications for understanding the processes underlying bullying behaviour are discussed.""",,,Livingstone,Andrew,A,,"School of Psychology, Cardiff University, Cardiff, UK. jonesse21@cardiff.ac.uk",eng,,"Research Support, Non-U.S. Gov't",,,England,Br J Dev Psychol,8308022,0261-510X,,,,6,0,ppublish,,19994483
,,,19892403,,2010,3,2,,,1873-7757,,,Child abuse & neglect,Child Abuse Negl,b'The relationship between staff maltreatment of students and bully-victim group membership.',10.1016/j.chiabu.2009.05.005,,"b'The findings emphasize the need to invest more efforts in helping bully-victims that were found at highest risk for staff maltreatment in both Jewish and Arab schools. Furthermore, it is essential to support teachers to help them cope effectively with difficult situations without resorting to aggression. To achieve this goal, training opportunities for teachers in Israel and other countries need to be expanded. This intervention should be designed and implemented from a ""whole school"" approach that includes students, school staff, and parents.'",,,Khoury-Kassabri,Mona,M,,"School of Social Work and Social Welfare, The Hebrew University of Jerusalem, Mt. Scopus, Jerusalem 91905, Israel.",eng,,"Research Support, Non-U.S. Gov't",,,England,Child Abuse Negl,7801702,0145-2134,,,,6,0,ppublish,,10.1016/j.chiabu.2009.05.005
,,,10469510,,2010,1,7,,,1879-1972,,,The Journal of adolescent health : official publication of the Society for Adolescent Medicine,J Adolesc Health,"b'School bullying among adolescents in the United States: physical, verbal, relational, and cyber.'",10.1016/j.jadohealth.2009.03.021,,b'Parental support may protect adolescents from all four forms of bullying. Friends associate differentially with traditional and cyber bullying. Results indicate that cyber bullying is a distinct nature from that of traditional bullying.',,,Nansel,Tonja R,TR,,"National Institutes of Health, Bethesda, Maryland 20892, USA. wangji2@mail.nih.gov",eng,,"Research Support, N.I.H., Intramural",,,United States,J Adolesc Health,9102136,1054-139X,,,,6,0,ppublish,,NIHMS110973
,,,19766939,,2010,1,7,,,1879-1972,,,The Journal of adolescent health : official publication of the Society for Adolescent Medicine,J Adolesc Health,b'Income inequality and school bullying: multilevel study of adolescents in 37 countries.',10.1016/j.jadohealth.2009.04.004,,b'Countries with high income inequality have more school bullying among preadolescents than countries with low income inequality. Further study is needed to understand the mechanisms that account for this association. Findings suggest that adolescents in areas of wide income inequality-not only those in deprived schools and neighborhoods- should be a focus of anti-bullying campaigns.',,,Vella-Zarb,Rachel,R,,"Department of Psychology, Carleton University, Ottawa, Ontario, Canada. frank_elgar@carleton.ca",eng,,"Research Support, Non-U.S. Gov't",,,United States,J Adolesc Health,9102136,1054-139X,,,,6,0,ppublish,,10.1016/j.jadohealth.2009.04.004
,,,19739091,,2009,12,29,,,1098-2337,,,Aggressive behavior,Aggress Behav,"b'Socio-economic, socio-political and socio-emotional variables explaining school bullying: a country-wide multilevel analysis.'",10.1002/ab.20320,,"b'Why do some countries, regions and schools have more bullying than others? What socio-economic, socio-political and other larger contextual factors predict school bullying? These open questions inspired this study with 53.316 5th- and 9th-grade students (5% of the national student population in these grades), from 1,000 schools in Colombia. Students completed a national test of citizenship competencies, which included questions about bullying and about families, neighborhoods and their own socio-emotional competencies. We combined these data with community violence and socio-economic conditions of all Colombian municipalities, which allowed us to conduct multilevel analyses to identify municipality- and school-level variables predicting school bullying. Most variance was found at the school level. Higher levels of school bullying were related to more males in the schools, lower levels of empathy, more authoritarian and violent families, higher levels of community violence, better socio-economic conditions, hostile attributional biases and more beliefs supporting aggression. These results might reflect student, classroom and school contributions because student-level variables were aggregated at the school level. Although in small portions, violence from the decades-old-armed conflict among guerrillas, paramilitaries and governmental forces predicted school bullying at the municipal level for 5th graders. For 9th graders, inequality in land ownership predicted school bullying. Neither poverty, nor population density or homicide rates contributed to explaining bullying. These results may help us advance toward understanding how the larger context relates to school bullying, and what socio-emotional competencies may help us prevent the negative effects of a violent and unequal environment.'",,,Podlesky,Paola,P,,"Universidad de los Andes, Bogotá, Colombia. echaux@uniandes.edu.co",eng,,Journal Article,,,United States,Aggress Behav,7502265,0096-140X,,,,6,0,ppublish,,10.1002/ab.20320
